human_protein,rank,yeast_protein,similarity_score
O60884,2,P25694,0.9300463
O60884,3,P41819,0.92791134
O60884,4,P52917,0.9236165
O60884,5,P39729,0.9230102
O60884,6,P53742,0.91936946
O60884,7,Q03195,0.91875106
O60884,8,P12385,0.9131336
O60884,9,P33297,0.9123656
O60884,10,P15108,0.9116831
O60884,11,P02829,0.9109485
O60884,12,P33298,0.90832514
O60884,13,P32324,0.90690863
O60884,14,P39925,0.9054805
O60884,15,Q03940,0.9051633
O60884,16,Q12464,0.90358275
O60884,17,P53295,0.9033716
O60884,18,P33322,0.90328133
O60884,19,P32481,0.9030369
O60884,20,P50085,0.90269774
Q16539,1,Q03532,0.9078805
Q16539,2,Q01939,0.8906977
Q16539,3,P32598,0.88313025
Q16539,4,P25694,0.881486
Q16539,5,P47117,0.8809183
Q16539,6,P16892,0.87767786
Q16539,7,P10081,0.8759365
Q16539,8,Q03195,0.8750852
Q16539,9,P06780,0.872657
Q16539,10,P41940,0.8716748
Q16539,11,P41819,0.8709098
Q16539,12,P32836,0.86709803
Q16539,13,P32835,0.86532384
Q16539,14,P52917,0.8640842
Q16539,15,P00546,0.86244494
Q16539,16,P33297,0.8620322
Q16539,17,P39077,0.86128175
Q16539,18,P50094,0.8611363
Q16539,19,P50095,0.86090326
Q16539,20,P39517,0.85954356
P49840,1,P13393,0.8554899
P49840,2,P15646,0.83837205
P49840,3,P39517,0.8343985
P49840,4,P25694,0.8326605
P49840,5,P32835,0.83073133
P49840,6,Q01939,0.8282122
P49840,7,P25454,0.8258404
P49840,8,P32836,0.8256917
P49840,9,P24784,0.82041657
P49840,10,Q03532,0.81899774
P49840,11,P33297,0.8168366
P49840,12,P33299,0.81564045
P49840,13,P06634,0.81458694
P49840,14,P23594,0.812034
P49840,15,P33298,0.81062156
P49840,16,P32481,0.8083471
P49840,17,P33322,0.80256474
P49840,18,P41819,0.7997675
P49840,19,P39730,0.7981359
P49840,20,P52917,0.7964528
O15213,1,P40055,0.91803646
O15213,2,Q08965,0.9177731
O15213,3,Q04199,0.9146511
O15213,4,Q07381,0.90560853
O15213,5,P29056,0.9015259
O15213,6,Q08960,0.90151066
O15213,7,P39006,0.9007407
O15213,8,P53197,0.90052146
O15213,9,P38630,0.8985853
O15213,10,P53313,0.8984804
O15213,11,P13382,0.8976925
O15213,12,P32829,0.8967441
O15213,13,P39940,0.89622056
O15213,14,Q12417,0.8949538
O15213,15,P33755,0.8944596
O15213,16,Q06685,0.8937388
O15213,17,Q12149,0.8936398
O15213,18,Q04636,0.8933495
O15213,19,P53622,0.89257693
O15213,20,Q04673,0.8925453
P53041,1,P41819,0.9523931
P53041,2,P23594,0.95165265
P53041,3,Q03195,0.9487914
P53041,4,P20604,0.94585854
P53041,5,P23595,0.94287914
P53041,6,P04801,0.9426814
P53041,7,Q03532,0.9412274
P53041,8,P32324,0.9392046
P53041,9,P39077,0.93874085
P53041,10,P41940,0.9383237
P53041,11,Q01939,0.93763876
P53041,12,P33297,0.9374813
P53041,13,P25694,0.9367901
P53041,14,P38795,0.9349378
P53041,15,P39729,0.93432546
P53041,16,P52917,0.931583
P53041,17,P36421,0.930915
P53041,18,P33298,0.93082166
P53041,19,P32345,0.9285145
P53041,20,P32561,0.9283189
Q13601,1,P25586,0.9789294
Q13601,2,P53742,0.95373183
Q13601,3,P39730,0.94956404
Q13601,4,Q02892,0.94728386
Q13601,5,P40991,0.94698757
Q13601,6,P40078,0.9444609
Q13601,7,P53914,0.944427
Q13601,8,P04786,0.9432492
Q13601,9,P25582,0.94234055
Q13601,10,P53145,0.93953353
Q13601,11,P20448,0.93694335
Q13601,12,Q03330,0.9363094
Q13601,13,P38431,0.9352293
Q13601,14,Q99216,0.9332069
Q13601,15,P53261,0.93309915
Q13601,16,P47047,0.9326008
Q13601,17,P38861,0.92924994
Q13601,18,Q00578,0.9291274
Q13601,19,P10962,0.92885345
Q13601,20,P53313,0.928198
Q9UNQ2,1,P41819,0.98212373
Q9UNQ2,2,Q03195,0.95781547
Q9UNQ2,3,P39729,0.93950653
Q9UNQ2,4,Q03532,0.9375306
Q9UNQ2,5,Q01939,0.9329785
Q9UNQ2,6,P32324,0.93250716
Q9UNQ2,7,P38795,0.92837316
Q9UNQ2,8,P25694,0.92497903
Q9UNQ2,9,P36132,0.924052
Q9UNQ2,10,P39517,0.92147756
Q9UNQ2,11,P20604,0.9209616
Q9UNQ2,12,P39077,0.92014855
Q9UNQ2,13,P39078,0.9193711
Q9UNQ2,14,P43619,0.9187152
Q9UNQ2,15,P53088,0.9185668
Q9UNQ2,16,P41940,0.9182709
Q9UNQ2,17,P04801,0.9181169
Q9UNQ2,18,P33297,0.91792077
Q9UNQ2,19,P25453,0.9177931
Q9UNQ2,20,P23594,0.9176678
Q14376,1,P36007,0.9314396
Q14376,2,P00360,0.9131072
Q14376,3,P00358,0.91199493
Q14376,4,P00359,0.90587264
Q14376,5,P39954,0.895056
Q14376,6,P38720,0.89480954
Q14376,7,P32771,0.89402956
Q14376,8,P53319,0.89305955
Q14376,9,P00830,0.8908096
Q14376,10,P07991,0.89070755
Q14376,11,P38620,0.88777924
Q14376,12,P08417,0.8865625
Q14376,13,P00924,0.886252
Q14376,14,P00925,0.8861327
Q14376,15,P07170,0.88546133
Q14376,16,P00560,0.8852736
Q14376,17,P22202,0.87880576
Q14376,18,P09435,0.877998
Q14376,19,P38063,0.8736592
Q14376,20,Q05911,0.87195295
O43660,1,Q12417,0.9345081
O43660,2,P25382,0.92504865
O43660,3,Q00578,0.92043376
O43660,4,P47047,0.9164026
O43660,5,P33299,0.9135723
O43660,6,Q00362,0.91255367
O43660,7,P25454,0.91157013
O43660,8,P33750,0.90973663
O43660,9,P39940,0.9096053
O43660,10,P40066,0.9068711
O43660,11,P53894,0.9051398
O43660,12,P04050,0.9045999
O43660,13,P20448,0.90364957
O43660,14,Q99216,0.90286344
O43660,15,Q12220,0.9026056
O43660,16,P25635,0.9023165
O43660,17,P14747,0.9021844
O43660,18,P39517,0.9020938
O43660,19,P53091,0.90147454
O43660,20,Q12265,0.9003742
P06132,1,P04076,0.89360553
P06132,2,P07991,0.89291346
P06132,3,P53319,0.8911462
P06132,4,P36007,0.8889271
P06132,5,P39954,0.8883544
P06132,6,P37291,0.8872239
P06132,7,P07244,0.8871526
P06132,8,P38720,0.8857948
P06132,9,P38009,0.88447297
P06132,10,P37292,0.8839887
P06132,11,Q05911,0.88326144
P06132,12,P10659,0.8831
P06132,13,P46969,0.88309574
P06132,14,P00924,0.88275695
P06132,15,P00925,0.88198507
P06132,16,P54113,0.8808256
P06132,17,P38620,0.8805156
P06132,18,Q00711,0.88027465
P06132,19,P42222,0.8796892
P06132,20,P0CX10,0.87879324
Q96S55,1,P25454,0.9019179
Q96S55,2,Q00578,0.8862029
Q96S55,3,P24279,0.88086164
Q96S55,4,P38793,0.87502146
Q96S55,5,P39940,0.8727441
Q96S55,6,Q12265,0.8726122
Q96S55,7,P10823,0.8691337
Q96S55,8,P33299,0.86801565
Q96S55,9,P53091,0.867629
Q96S55,10,Q04673,0.8655384
Q96S55,11,P32597,0.86170745
Q96S55,12,P32795,0.86111015
Q96S55,13,Q00772,0.8605872
Q96S55,14,P04050,0.85987705
Q96S55,15,P47047,0.858691
Q96S55,16,Q99216,0.85856676
Q96S55,17,Q00055,0.8578135
Q96S55,18,P30771,0.855234
Q96S55,19,P38630,0.8552079
Q96S55,20,P24583,0.8549353
P17174,1,P23542,0.97842336
P17174,2,P37291,0.96195495
P17174,3,P37292,0.95988494
P17174,4,P07244,0.9578771
P17174,5,P42222,0.95724905
P17174,6,P38720,0.9564859
P17174,7,P07283,0.9547811
P17174,8,P53319,0.95468175
P17174,9,P07991,0.9545973
P17174,10,P0CX10,0.9533441
P17174,11,Q05911,0.9520935
P17174,12,P39954,0.9511095
P17174,13,P38009,0.9505416
P17174,14,P54113,0.950296
P17174,15,P32377,0.95012724
P17174,16,P53228,0.94926304
P17174,17,P38067,0.9486647
P17174,18,P47176,0.9474311
P17174,19,P43616,0.94659287
P17174,20,Q04120,0.94632286
P46199,1,P53893,0.949932
P46199,2,P25038,0.9494257
P46199,3,P43535,0.94564027
P46199,4,P32794,0.94470304
P46199,5,P32191,0.9423404
P46199,6,P04819,0.93874425
P46199,7,P38132,0.938714
P46199,8,P36009,0.93726194
P46199,9,P46943,0.93578255
P46199,10,P25808,0.9352477
P46199,11,Q07844,0.9346136
P46199,12,P32795,0.933771
P46199,13,P25847,0.9333623
P46199,14,P36775,0.9327007
P46199,15,Q04439,0.93249214
P46199,16,P38323,0.9321834
P46199,17,P40341,0.9317726
P46199,18,P00175,0.9305932
P46199,19,P20095,0.93016404
P46199,20,Q06224,0.93008363
Q14410,1,P20604,0.92421174
Q14410,2,P41819,0.9208469
Q14410,3,P43619,0.9124471
Q14410,4,Q05506,0.9123096
Q14410,5,P20133,0.91110206
Q14410,6,P25453,0.91088885
Q14410,7,P40558,0.9090665
Q14410,8,P33298,0.90824115
Q14410,9,P52489,0.9077814
Q14410,10,P51601,0.90636986
Q14410,11,P23594,0.9057599
Q14410,12,P49954,0.9043802
Q14410,13,P38795,0.9043069
Q14410,14,Q03195,0.9033405
Q14410,15,Q00055,0.9027885
Q14410,16,P40339,0.90173495
Q14410,17,P46681,0.90144604
Q14410,18,P00549,0.900184
Q14410,19,P41940,0.9000255
Q14410,20,P27796,0.8999376
Q14565,1,P25453,0.9833391
Q14565,2,P40348,0.9610693
Q14565,3,P32324,0.9587354
Q14565,4,P39076,0.9586394
Q14565,5,P42943,0.957657
Q14565,6,Q03195,0.9564153
Q14565,7,P52917,0.9562325
Q14565,8,P32481,0.95597017
Q14565,9,P39079,0.953591
Q14565,10,P41819,0.9535811
Q14565,11,P25454,0.95169705
Q14565,12,P20459,0.9516634
Q14565,13,P32561,0.95049596
Q14565,14,P12385,0.9501846
Q14565,15,P39729,0.94903344
Q14565,16,Q01939,0.948811
Q14565,17,P25694,0.94809794
Q14565,18,P33297,0.94791716
Q14565,19,P25039,0.94552076
Q14565,20,P00549,0.945235
P62826,1,P32835,0.98547876
P62826,2,P32836,0.9816648
P62826,3,P19073,0.91381115
P62826,4,P02994,0.9131712
P62826,5,P32598,0.90339214
P62826,6,P10081,0.88293535
P62826,7,P60010,0.88252926
P62826,8,P00830,0.88194174
P62826,9,P10592,0.8756193
P62826,10,P10591,0.87513167
P62826,11,P22202,0.8744384
P62826,12,Q01939,0.8733097
P62826,13,P09435,0.8727745
P62826,14,P29311,0.8720417
P62826,15,P47052,0.8691825
P62826,16,Q00711,0.8624398
P62826,17,P34730,0.8606637
P62826,18,P33297,0.85962665
P62826,19,P25694,0.85745865
P62826,20,P18239,0.8564294
Q9NRW7,1,P47047,0.9532122
Q9NRW7,2,P38795,0.94259405
Q9NRW7,3,P53914,0.9410545
Q9NRW7,4,Q03195,0.939325
Q9NRW7,5,P18759,0.935171
Q9NRW7,6,P15303,0.9342896
Q9NRW7,7,P43588,0.9342414
Q9NRW7,8,P22515,0.9321345
Q9NRW7,9,Q02939,0.9320387
Q9NRW7,10,P41819,0.9300037
Q9NRW7,11,Q00578,0.929548
Q9NRW7,12,P53088,0.9293802
Q9NRW7,13,P06839,0.92893547
Q9NRW7,14,P54861,0.9277765
Q9NRW7,15,P39958,0.9273518
Q9NRW7,16,P22276,0.9263528
Q9NRW7,17,P23337,0.9252795
Q9NRW7,18,P53742,0.92429006
Q9NRW7,19,P12385,0.9232537
Q9NRW7,20,P21576,0.92136073
Q9BW92,1,P25454,0.85163695
Q9BW92,2,P32327,0.851335
Q9BW92,3,P07258,0.85096097
Q9BW92,4,P04801,0.8501676
Q9BW92,5,P41819,0.8500599
Q9BW92,6,P11154,0.84834
Q9BW92,7,P25453,0.8447288
Q9BW92,8,Q00055,0.8439842
Q9BW92,9,P52489,0.842657
Q9BW92,10,P53070,0.8419815
Q9BW92,11,P38795,0.8415885
Q9BW92,12,P37292,0.8403636
Q9BW92,13,P53742,0.8389942
Q9BW92,14,Q03195,0.8387405
Q9BW92,15,P25039,0.838439
Q9BW92,16,P32379,0.83735085
Q9BW92,17,P51601,0.83670473
Q9BW92,18,P49090,0.8364061
Q9BW92,19,P07244,0.83601993
Q9BW92,20,P39729,0.8358062
P51659,1,Q02207,0.9489149
P51659,2,P03962,0.94707197
P51659,3,P02992,0.94446445
P51659,4,P32327,0.94170535
P51659,5,P09440,0.9414481
P51659,6,P25374,0.94113433
P51659,7,P53312,0.94086087
P51659,8,P23542,0.9404765
P51659,9,P11154,0.94025093
P51659,10,P07263,0.9394826
P51659,11,P38821,0.93925834
P51659,12,P00549,0.9373726
P51659,13,P00890,0.9370391
P51659,14,P41940,0.93686205
P51659,15,P32324,0.9368064
P51659,16,P42943,0.9359348
P51659,17,P47143,0.9354538
P51659,18,P38891,0.9350038
P51659,19,P41819,0.9349057
P51659,20,P46681,0.93448895
Q96SB4,1,Q00578,0.8639622
Q96SB4,2,P54861,0.85529333
Q96SB4,3,Q99216,0.8541182
Q96SB4,4,P40327,0.84994906
Q96SB4,5,P05986,0.8458836
Q96SB4,6,P47047,0.8449218
Q96SB4,7,P24784,0.84417444
Q96SB4,8,P32597,0.8414899
Q96SB4,9,P43588,0.8408325
Q96SB4,10,Q04673,0.83792806
Q96SB4,11,P25454,0.8374099
Q96SB4,12,P33299,0.8361943
Q96SB4,13,P31244,0.8350444
Q96SB4,14,P24583,0.8349611
Q96SB4,15,Q06106,0.8329031
Q96SB4,16,Q00362,0.83138824
Q96SB4,17,Q03330,0.83081776
Q96SB4,18,P06244,0.830581
Q96SB4,19,P39730,0.82995415
Q96SB4,20,P38793,0.82909316
Q8WVM8,1,Q02939,0.9623967
Q8WVM8,2,P23337,0.96209365
Q8WVM8,3,P47047,0.9605893
Q8WVM8,4,P53914,0.9601652
Q8WVM8,5,P43588,0.9575547
Q8WVM8,6,P04050,0.9572308
Q8WVM8,7,P15303,0.95580703
Q8WVM8,8,P04051,0.95532167
Q8WVM8,9,Q08162,0.9551964
Q8WVM8,10,P27472,0.9548307
Q8WVM8,11,P53290,0.9538153
Q8WVM8,12,P18759,0.9530765
Q8WVM8,13,Q00776,0.9530247
Q8WVM8,14,P38861,0.9529154
Q8WVM8,15,Q00578,0.95225716
Q8WVM8,16,P29468,0.95210785
Q8WVM8,17,P22213,0.95128465
Q8WVM8,18,P15436,0.95093554
Q8WVM8,19,P21576,0.9506803
Q8WVM8,20,P33755,0.95044655
O00232,1,Q03195,0.95765775
O00232,2,P20459,0.94845927
O00232,3,P12385,0.9460793
O00232,4,P41819,0.936089
O00232,5,P47047,0.9340132
O00232,6,P40348,0.93296725
O00232,7,P53742,0.9325902
O00232,8,P39729,0.92851746
O00232,9,P42943,0.92800754
O00232,10,P08524,0.92440253
O00232,11,P53088,0.9237092
O00232,12,P52917,0.923425
O00232,13,P32481,0.9233252
O00232,14,P53914,0.92317206
O00232,15,P32324,0.9231278
O00232,16,Q03940,0.9230598
O00232,17,Q12464,0.92294383
O00232,18,P33297,0.9228928
O00232,19,Q12377,0.92272913
O00232,20,P38795,0.92258155
Q9BUQ8,1,P40991,0.94675386
Q9BUQ8,2,P39730,0.94182897
Q9BUQ8,3,P20448,0.93716985
Q9BUQ8,4,P33299,0.92367864
Q9BUQ8,5,P32892,0.9231586
Q9BUQ8,6,P25582,0.9203579
Q9BUQ8,7,P53549,0.9201745
Q9BUQ8,8,P47047,0.91864914
Q9BUQ8,9,P40327,0.91763717
Q9BUQ8,10,P32597,0.91624856
Q9BUQ8,11,Q02892,0.9156629
Q9BUQ8,12,P33298,0.9139269
Q9BUQ8,13,P20447,0.91279423
Q9BUQ8,14,P29469,0.9101115
Q9BUQ8,15,P53313,0.90983975
Q9BUQ8,16,Q00578,0.90826714
Q9BUQ8,17,P40341,0.90673906
Q9BUQ8,18,Q08773,0.9037376
Q9BUQ8,19,P53145,0.90354997
Q9BUQ8,20,P31244,0.9027619
Q08AM6,1,P49955,0.952964
Q08AM6,2,P41810,0.9488724
Q08AM6,3,Q06708,0.9479352
Q08AM6,4,P32333,0.9332468
Q08AM6,5,P12683,0.92845887
Q08AM6,6,P30822,0.9273114
Q08AM6,7,P53622,0.9273055
Q08AM6,8,P32863,0.9242661
Q08AM6,9,Q06685,0.9238903
Q08AM6,10,P36000,0.9233318
Q08AM6,11,P38329,0.92324054
Q08AM6,12,Q06156,0.92285454
Q08AM6,13,P12684,0.9224456
Q08AM6,14,P30771,0.92244244
Q08AM6,15,P24583,0.9218915
Q08AM6,16,Q04585,0.9194433
Q08AM6,17,P11075,0.91928715
Q08AM6,18,P35207,0.91870415
Q08AM6,19,P32600,0.9172885
Q08AM6,20,P38217,0.9155971
Q8NHQ9,1,P47047,0.9457068
Q8NHQ9,2,Q06218,0.9436528
Q8NHQ9,3,P41819,0.9432946
Q8NHQ9,4,P33298,0.93952835
Q8NHQ9,5,Q03532,0.93661815
Q8NHQ9,6,Q05506,0.93577844
Q8NHQ9,7,P20448,0.93573517
Q8NHQ9,8,P40413,0.93251127
Q8NHQ9,9,P53131,0.93147373
Q8NHQ9,10,P40327,0.9313282
Q8NHQ9,11,P53742,0.9307469
Q8NHQ9,12,P31244,0.92864174
Q8NHQ9,13,P53088,0.925902
Q8NHQ9,14,P26793,0.9258607
Q8NHQ9,15,P39077,0.9255454
Q8NHQ9,16,P36421,0.92539066
Q8NHQ9,17,P40024,0.92531765
Q8NHQ9,18,P20447,0.92521685
Q8NHQ9,19,P18759,0.9247057
Q8NHQ9,20,Q07478,0.9244972
P48163,1,P54113,0.9692289
P48163,2,P07283,0.95869225
P48163,3,P38627,0.9585707
P48163,4,P39954,0.9581105
P48163,5,P38009,0.95737
P48163,6,P32469,0.9573604
P48163,7,P38625,0.9563695
P48163,8,P21954,0.9560336
P48163,9,P09440,0.9560225
P48163,10,P28274,0.9555328
P48163,11,P41939,0.955343
P48163,12,P37291,0.95454586
P48163,13,P53982,0.9544513
P48163,14,P07245,0.95380557
P48163,15,P25453,0.9534233
P48163,16,P09201,0.9533053
P48163,17,P49095,0.9521788
P48163,18,P32327,0.95202976
P48163,19,Q05911,0.9519714
P48163,20,P11154,0.95178413
P53384,1,P40558,0.9563577
P53384,2,P52920,0.9554537
P53384,3,P41819,0.92372125
P53384,4,P39077,0.92233
P53384,5,Q03195,0.9197809
P53384,6,P39078,0.91965604
P53384,7,P40413,0.91913563
P53384,8,P33298,0.9169409
P53384,9,P25694,0.91611034
P53384,10,Q03532,0.9158956
P53384,11,P39076,0.91514784
P53384,12,P41940,0.9138041
P53384,13,P42943,0.9128577
P53384,14,Q01939,0.9108331
P53384,15,P25453,0.9100491
P53384,16,P52489,0.9097145
P53384,17,P50094,0.90876895
P53384,18,P33297,0.9087474
P53384,19,P51601,0.9087175
P53384,20,Q05506,0.9085069
Q96PZ0,1,Q08647,0.973771
Q96PZ0,2,P33755,0.9719409
Q96PZ0,3,P15565,0.9684314
Q96PZ0,4,Q12362,0.9656477
Q96PZ0,5,Q06224,0.96257687
Q96PZ0,6,P04819,0.9618196
Q96PZ0,7,P31115,0.96135056
Q96PZ0,8,P13382,0.9606778
Q96PZ0,9,P22516,0.9598603
Q96PZ0,10,P38205,0.95714694
Q96PZ0,11,P53893,0.95647925
Q96PZ0,12,P32639,0.956343
Q96PZ0,13,Q12069,0.955725
Q96PZ0,14,P29468,0.95531917
Q96PZ0,15,P10964,0.9552345
Q96PZ0,16,P10363,0.9551558
Q96PZ0,17,Q07825,0.95489883
Q96PZ0,18,P36120,0.9548381
Q96PZ0,19,P04051,0.9545122
Q96PZ0,20,P35207,0.95430315
P22830,1,P41819,0.93143874
P22830,2,P38795,0.9274435
P22830,3,Q05506,0.9260266
P22830,4,P32327,0.92426115
P22830,5,P11154,0.921709
P22830,6,P27697,0.9201764
P22830,7,P36421,0.9182474
P22830,8,P38088,0.9176586
P22830,9,P53088,0.9175436
P22830,10,Q00055,0.91654176
P22830,11,P40558,0.9138186
P22830,12,P07259,0.91376865
P22830,13,P47047,0.91216874
P22830,14,Q03195,0.91173536
P22830,15,P16622,0.91140616
P22830,16,P39958,0.9093616
P22830,17,P36132,0.90887475
P22830,18,P52489,0.9073416
P22830,19,P15180,0.90695643
P22830,20,P20133,0.9066817
Q16719,1,Q05979,0.97873294
Q16719,2,P52892,0.9672675
Q16719,3,Q07729,0.9620831
Q16719,4,P09201,0.9587352
Q16719,5,P32528,0.95800173
Q16719,6,P07275,0.95713454
Q16719,7,P49095,0.95648205
Q16719,8,P37012,0.95643365
Q16719,9,P32419,0.95565015
Q16719,10,P07258,0.95508367
Q16719,11,P33401,0.95493025
Q16719,12,P43616,0.953461
Q16719,13,P08431,0.9525335
Q16719,14,Q01574,0.95217633
Q16719,15,P40487,0.9519401
Q16719,16,P32347,0.9514279
Q16719,17,Q05567,0.95103705
Q16719,18,P38972,0.9507887
Q16719,19,P39976,0.9507225
Q16719,20,P38074,0.9505007
P24752,1,P41338,0.96118885
P24752,2,P38067,0.9250037
P24752,3,P40047,0.92499745
P24752,4,P43619,0.9240535
P24752,5,P08417,0.92280996
P24752,6,P32473,0.9214115
P24752,7,P09624,0.91917133
P24752,8,P46367,0.91716385
P24752,9,P41940,0.9159693
P24752,10,P0CS90,0.91560733
P24752,11,P19882,0.91498035
P24752,12,Q12480,0.91486055
P24752,13,P25374,0.9144617
P24752,14,P39987,0.91298515
P24752,15,P32771,0.9128732
P24752,16,P46969,0.9120681
P24752,17,P07251,0.9119004
P24752,18,P02992,0.9084274
P24752,19,P00924,0.90570015
P24752,20,P07991,0.9048943
Q99797,1,P06839,0.90592146
Q99797,2,Q05506,0.9023298
Q99797,3,P38714,0.90028906
Q99797,4,Q06567,0.88815665
Q99797,5,Q06817,0.8822736
Q99797,6,P47079,0.87963957
Q99797,7,P53893,0.87956697
Q99797,8,P47117,0.8783131
Q99797,9,P07259,0.87672216
Q99797,10,P32327,0.8757984
Q99797,11,P10614,0.8754908
Q99797,12,P35999,0.8746563
Q99797,13,P39958,0.87226546
Q99797,14,P11154,0.8721791
Q99797,15,P40558,0.87192065
Q99797,16,P38795,0.8715521
Q99797,17,Q08162,0.8706892
Q99797,18,P18759,0.870219
Q99797,19,P22138,0.8692979
Q99797,20,P32363,0.8692312
P17612,1,P01123,0.9295379
P17612,2,Q01939,0.9098923
P17612,3,P32598,0.90787184
P17612,4,P41940,0.8979603
P17612,5,Q03532,0.89568436
P17612,6,P15732,0.8905436
P17612,7,P06245,0.8871418
P17612,8,P15731,0.8857027
P17612,9,P19146,0.87939787
P17612,10,P60010,0.8767523
P17612,11,P11076,0.8742792
P17612,12,P25694,0.8725885
P17612,13,P52917,0.8723972
P17612,14,P23594,0.8698764
P17612,15,P00546,0.8660212
P17612,16,P32836,0.86394477
P17612,17,P40348,0.8627704
P17612,18,P33297,0.86270535
P17612,19,P20604,0.86204606
P17612,20,P40303,0.8611144
P05388,1,P32835,0.90103996
P05388,2,P02994,0.8993591
P05388,3,P29311,0.8987599
P05388,4,P32836,0.8953859
P05388,5,P10592,0.8921024
P05388,6,P10591,0.89180493
P05388,7,P22202,0.88945365
P05388,8,P34730,0.8892385
P05388,9,P00830,0.8857812
P05388,10,P09435,0.8842155
P05388,11,P60010,0.8593523
P05388,12,Q01939,0.8567773
P05388,13,Q03195,0.85448706
P05388,14,P19073,0.85241205
P05388,15,P32598,0.8494101
P05388,16,P07251,0.84850067
P05388,17,P25694,0.8479346
P05388,18,P47052,0.8471653
P05388,19,Q03532,0.8465539
P05388,20,P15646,0.845693
P50213,1,P28241,0.9524938
P50213,2,P37292,0.94975096
P50213,3,P0CX10,0.9454913
P50213,4,P42222,0.9454735
P50213,5,P28834,0.9442257
P50213,6,P41819,0.94382477
P50213,7,P46681,0.938979
P50213,8,P25039,0.9384302
P50213,9,P04801,0.936688
P50213,10,P11154,0.936411
P50213,11,P25453,0.9354819
P50213,12,P32327,0.935441
P50213,13,P09440,0.93529487
P50213,14,P37291,0.93466854
P50213,15,P27796,0.93455625
P50213,16,P32324,0.93445885
P50213,17,P00549,0.934245
P50213,18,P36132,0.93392813
P50213,19,P39729,0.9335493
P50213,20,P42943,0.9331473
O43933,1,P38859,0.95147276
O43933,2,P38086,0.9512584
O43933,3,P07271,0.94990164
O43933,4,P32333,0.9490606
O43933,5,P33202,0.94802475
O43933,6,Q12311,0.94505924
O43933,7,P32874,0.9448434
O43933,8,P51979,0.9444687
O43933,9,P32361,0.9441176
O43933,10,Q03897,0.94318324
O43933,11,P32600,0.9422205
O43933,12,P32562,0.9418573
O43933,13,Q08562,0.9417111
O43933,14,P22219,0.9413652
O43933,15,P14284,0.94129676
O43933,16,P33760,0.93996894
O43933,17,P38873,0.93965113
O43933,18,Q04958,0.939283
O43933,19,P35169,0.9384829
O43933,20,P32383,0.9384671
Q9NRH3,1,P32835,0.84369475
Q9NRH3,2,P32836,0.8424798
Q9NRH3,3,P47117,0.8420704
Q9NRH3,4,P32598,0.8316888
Q9NRH3,5,Q03532,0.8221998
Q9NRH3,6,Q01939,0.8110508
Q9NRH3,7,P19073,0.80975777
Q9NRH3,8,P60010,0.7940082
Q9NRH3,9,P47052,0.79238045
Q9NRH3,10,P06780,0.7908849
Q9NRH3,11,Q03195,0.7907254
Q9NRH3,12,P02994,0.787533
Q9NRH3,13,P10081,0.7874167
Q9NRH3,14,P25694,0.786141
Q9NRH3,15,P41940,0.7844455
Q9NRH3,16,Q00711,0.78269076
Q9NRH3,17,P29311,0.7793851
Q9NRH3,18,P00830,0.7787989
Q9NRH3,19,P16140,0.77685136
Q9NRH3,20,Q12522,0.7766117
Q92643,1,P49018,0.9592345
Q92643,2,P23337,0.9273618
Q92643,3,P38795,0.9235612
Q92643,4,P47047,0.92322004
Q92643,5,P40527,0.91808736
Q92643,6,Q04673,0.9160354
Q92643,7,Q00578,0.91388035
Q92643,8,P27472,0.9131858
Q92643,9,P32363,0.912517
Q92643,10,P53914,0.91169214
Q92643,11,P18759,0.9101089
Q92643,12,P07259,0.90998393
Q92643,13,P06839,0.90989673
Q92643,14,Q08645,0.9096844
Q92643,15,P38238,0.9094235
Q92643,16,P53088,0.9085212
Q92643,17,P39958,0.90805995
Q92643,18,P32895,0.9080248
Q92643,19,P39007,0.9077799
Q92643,20,P29704,0.9061439
P13716,1,P05373,0.91615707
P13716,2,P00924,0.89384604
P13716,3,P00925,0.8902962
P13716,4,P07244,0.8893591
P13716,5,P07991,0.888395
P13716,6,P42222,0.8790925
P13716,7,P46969,0.8778774
P13716,8,P10659,0.87785286
P13716,9,P37291,0.87660116
P13716,10,P37292,0.87577194
P13716,11,P0CX10,0.87498534
P13716,12,P32473,0.8733157
P13716,13,P04076,0.87280834
P13716,14,P36007,0.872445
P13716,15,P07251,0.8718936
P13716,16,P19882,0.8707104
P13716,17,P41338,0.8694212
P13716,18,P31373,0.86917216
P13716,19,P53319,0.8691056
P13716,20,P38720,0.868925
Q13315,1,P38110,0.9838563
Q13315,2,P38111,0.9831642
Q13315,3,Q03280,0.98217744
Q13315,4,P38811,0.9808626
Q13315,5,P35194,0.9782188
Q13315,6,Q12019,0.9765073
Q13315,7,P37297,0.97557235
Q13315,8,P25356,0.97353286
Q13315,9,P38737,0.97347766
Q13315,10,P34110,0.9734078
Q13315,11,Q00416,0.9719353
Q13315,12,P53886,0.9703968
Q13315,13,P47102,0.9698107
Q13315,14,P36022,0.96950614
Q13315,15,P25655,0.9690828
Q13315,16,Q08562,0.96884286
Q13315,17,P33202,0.9680318
Q13315,18,Q12311,0.96608704
Q13315,19,P22219,0.9650263
Q13315,20,Q03897,0.9635612
Q9Y4E8,1,P13382,0.96342725
Q9Y4E8,2,P24583,0.9631631
Q9Y4E8,3,Q06685,0.9601449
Q9Y4E8,4,P30771,0.9588671
