human_protein,rank,yeast_protein,similarity_score
P62701,5,P32598,-0.3387346
P62701,6,P22202,-0.34034234
P62701,7,P10591,-0.34681645
P62701,8,P10592,-0.34745213
P62701,9,P32836,-0.349749
P62701,10,P32835,-0.35224062
P62701,11,P13393,-0.3542101
P62701,12,P05748,-0.3570634
P62701,13,P54780,-0.35835612
P62701,14,P21954,-0.35956538
P62701,15,P05759,-0.3631175
P62701,16,P05756,-0.36547726
P62701,17,P60010,-0.36583942
P62701,18,P39954,-0.37026885
P62701,19,P21801,-0.37078413
P62701,20,P0C0W9,-0.37160462
Q9Y2R4,1,P31244,-0.27505916
Q9Y2R4,2,P40327,-0.2781007
Q9Y2R4,3,P45818,-0.27945203
Q9Y2R4,4,Q07844,-0.29554757
Q9Y2R4,5,P33298,-0.29735196
Q9Y2R4,6,Q06218,-0.30084068
Q9Y2R4,7,P20448,-0.30369484
Q9Y2R4,8,P05986,-0.30601433
Q9Y2R4,9,P24784,-0.3095018
Q9Y2R4,10,Q05506,-0.32395494
Q9Y2R4,11,P33299,-0.32420307
Q9Y2R4,12,P06244,-0.32685542
Q9Y2R4,13,P32892,-0.3307838
Q9Y2R4,14,P39517,-0.33170927
Q9Y2R4,15,P32597,-0.3325531
Q9Y2R4,16,P47047,-0.33438966
Q9Y2R4,17,P32795,-0.3347095
Q9Y2R4,18,P28737,-0.33672413
Q9Y2R4,19,P38714,-0.33678797
Q9Y2R4,20,P25382,-0.33926657
P49959,1,P32829,-0.13692541
P49959,2,P38630,-0.18319471
P49959,3,Q02892,-0.20082
P49959,4,P15274,-0.20225799
P49959,5,P48234,-0.21255253
P49959,6,P04050,-0.21613894
P49959,7,P14747,-0.21680228
P49959,8,P53145,-0.22083263
P49959,9,P38431,-0.22113085
P49959,10,P40055,-0.22296804
P49959,11,Q08773,-0.22615092
P49959,12,Q04636,-0.22623806
P49959,13,P30665,-0.22719881
P49959,14,P04819,-0.22822313
P49959,15,P53313,-0.22921465
P49959,16,P47047,-0.23017761
P49959,17,P32597,-0.23023763
P49959,18,P39940,-0.23107253
P49959,19,P33750,-0.2313897
P49959,20,Q03330,-0.23235393
Q96G46,1,P25454,-0.34916124
Q96G46,2,P53742,-0.36590502
Q96G46,3,P39730,-0.36704138
Q96G46,4,P33299,-0.3724216
Q96G46,5,P38793,-0.37412953
Q96G46,6,Q00578,-0.37567827
Q96G46,7,P40991,-0.38526848
Q96G46,8,P47047,-0.3864824
Q96G46,9,P53088,-0.38687304
Q96G46,10,P39940,-0.3943858
Q96G46,11,P39517,-0.39519706
Q96G46,12,P24784,-0.39566147
Q96G46,13,P41819,-0.3977434
Q96G46,14,Q99216,-0.39793137
Q96G46,15,P20448,-0.3980074
Q96G46,16,Q00772,-0.3982055
Q96G46,17,P33298,-0.400003
Q96G46,18,P13393,-0.4036143
Q96G46,19,P24279,-0.40364352
Q96G46,20,P38088,-0.4044825
O43766,1,P47052,-0.21084034
O43766,2,Q00711,-0.22207795
O43766,3,P41819,-0.23577417
O43766,4,P04801,-0.23730423
O43766,5,P36132,-0.24217245
O43766,6,P25039,-0.24294543
O43766,7,P21954,-0.2519344
O43766,8,Q03195,-0.25407425
O43766,9,P33297,-0.25757354
O43766,10,P19414,-0.2604709
O43766,11,P16140,-0.26083654
O43766,12,P32561,-0.26121196
O43766,13,P39729,-0.26391008
O43766,14,P53742,-0.26582572
O43766,15,P21524,-0.26725268
O43766,16,P46681,-0.26760522
O43766,17,P54113,-0.26842278
O43766,18,P46969,-0.27048814
O43766,19,P38627,-0.2730819
O43766,20,P37292,-0.27308732
Q9P2K8,1,P32562,-0.25629738
Q9P2K8,2,P38086,-0.2656444
Q9P2K8,3,P32333,-0.2727008
Q9P2K8,4,P07271,-0.27518055
Q9P2K8,5,Q12469,-0.28503853
Q9P2K8,6,P53086,-0.28555274
Q9P2K8,7,P32600,-0.28643247
Q9P2K8,8,P32328,-0.28857335
Q9P2K8,9,P32383,-0.2917772
Q9P2K8,10,P36005,-0.2926578
Q9P2K8,11,P33202,-0.29306564
Q9P2K8,12,P51979,-0.29431683
Q9P2K8,13,P32874,-0.29675502
Q9P2K8,14,Q04958,-0.29678345
Q9P2K8,15,P33760,-0.29768607
Q9P2K8,16,P22204,-0.29784954
Q9P2K8,17,Q06708,-0.29948014
Q9P2K8,18,P38766,-0.2996471
Q9P2K8,19,P32849,-0.3001415
Q9P2K8,20,P50873,-0.30027777
Q96G03,1,P28273,-0.24302566
Q96G03,2,P14742,-0.24823827
Q96G03,3,P32861,-0.24940407
Q96G03,4,P32327,-0.24991943
Q96G03,5,Q05506,-0.2505506
Q96G03,6,P49090,-0.25160798
Q96G03,7,P52489,-0.25187513
Q96G03,8,P43123,-0.25483802
Q96G03,9,P07258,-0.2562465
Q96G03,10,Q06817,-0.25927743
Q96G03,11,Q07729,-0.25942984
Q96G03,12,P11154,-0.2600197
Q96G03,13,P00549,-0.26059848
Q96G03,14,P29952,-0.26076183
Q96G03,15,P32528,-0.26091528
Q96G03,16,P40825,-0.2620984
Q96G03,17,P07806,-0.26243043
Q96G03,18,P38795,-0.26257712
Q96G03,19,P08431,-0.2633612
Q96G03,20,P33401,-0.2634495
Q12788,1,P38011,-0.34463286
Q12788,2,P41318,-0.3510841
Q12788,3,P25454,-0.36523214
Q12788,4,P25382,-0.3741762
Q12788,5,Q12417,-0.39931974
Q12788,6,Q00055,-0.40007237
Q12788,7,P38793,-0.40379634
Q12788,8,Q04305,-0.40580863
Q12788,9,Q12220,-0.41207644
Q12788,10,P41911,-0.41317955
Q12788,11,P38719,-0.41816828
Q12788,12,P40066,-0.4187598
Q12788,13,P25635,-0.41891268
Q12788,14,P09950,-0.4192953
Q12788,15,Q04199,-0.41944003
Q12788,16,P32191,-0.4255944
Q12788,17,P32327,-0.4274765
Q12788,18,P07258,-0.4279327
Q12788,19,P40024,-0.42806798
Q12788,20,P38628,-0.42815927
O95470,1,Q05567,-0.12614895
O95470,2,P32327,-0.19237496
O95470,3,P11154,-0.1928799
O95470,4,P52892,-0.19478413
O95470,5,P27697,-0.20066828
O95470,6,Q00055,-0.21349885
O95470,7,P08679,-0.21494757
O95470,8,P09440,-0.21870472
O95470,9,P30624,-0.22191842
O95470,10,P07259,-0.22245198
O95470,11,P32891,-0.22591087
O95470,12,P00175,-0.22652346
O95470,13,P40487,-0.22793463
O95470,14,P07275,-0.22868635
O95470,15,P38795,-0.230007
O95470,16,P09201,-0.23139875
O95470,17,P38791,-0.23337851
O95470,18,Q02207,-0.2371474
O95470,19,Q05979,-0.23888645
O95470,20,P49095,-0.23905386
O75439,1,P25043,-0.34684056
O75439,2,P41940,-0.35539815
O75439,3,Q05506,-0.36222523
O75439,4,Q03532,-0.3638112
O75439,5,P41819,-0.3653208
O75439,6,Q01939,-0.36691925
O75439,7,P50094,-0.37150997
O75439,8,P47117,-0.3736536
O75439,9,P50095,-0.37635732
O75439,10,P20604,-0.37668413
O75439,11,P38697,-0.38156304
O75439,12,P25694,-0.38276124
O75439,13,P40303,-0.38400397
O75439,14,P23594,-0.3844877
O75439,15,P33298,-0.38840416
O75439,16,Q03195,-0.3938209
O75439,17,P43619,-0.39468697
O75439,18,P39076,-0.39516884
O75439,19,P25374,-0.39645612
O75439,20,P52917,-0.39688984
P42025,1,P32381,-0.20036848
P42025,2,P32345,-0.2620313
P42025,3,P11154,-0.266699
P42025,4,P32327,-0.27125296
P42025,5,P20604,-0.27638176
P42025,6,P09201,-0.27744365
P42025,7,P53131,-0.27826908
P42025,8,P09733,-0.27944717
P42025,9,P09734,-0.2812041
P42025,10,P25039,-0.28728518
P42025,11,P38627,-0.2883192
P42025,12,P09440,-0.2898814
P42025,13,P28274,-0.2926261
P42025,14,P25453,-0.2937298
P42025,15,P23638,-0.29435682
P42025,16,P25043,-0.2947757
P42025,17,P37292,-0.29793924
P42025,18,P53312,-0.299408
P42025,19,P04801,-0.30019242
P42025,20,P02992,-0.3005256
P00156,1,P00401,-0.3667869
P00156,2,P00163,-0.39029822
P00156,3,P08417,-0.4932132
P00156,4,P32473,-0.5251947
P00156,5,P53319,-0.5262518
P00156,6,P38720,-0.5289856
P00156,7,P40035,-0.52922213
P00156,8,P07251,-0.5304424
P00156,9,P00420,-0.5330973
P00156,10,P21801,-0.5389151
P00156,11,P39987,-0.53959084
P00156,12,P38067,-0.54096717
P00156,13,P46367,-0.54112726
P00156,14,P04710,-0.54183793
P00156,15,P40086,-0.5430897
P00156,16,P39954,-0.54521286
P00156,17,Q9ZZX1,-0.545905
P00156,18,P12709,-0.54593545
P00156,19,P25374,-0.5465785
P00156,20,P07245,-0.5502206
Q7L014,1,P40991,-0.22152635
Q7L014,2,P39730,-0.22328964
Q7L014,3,P32892,-0.22938624
Q7L014,4,P20448,-0.23883298
Q7L014,5,P32597,-0.24445906
Q7L014,6,P33299,-0.26090378
Q7L014,7,P40341,-0.2622148
Q7L014,8,P53549,-0.27181506
Q7L014,9,P25582,-0.28022134
Q7L014,10,Q08773,-0.28025806
Q7L014,11,P32795,-0.28250325
Q7L014,12,P05453,-0.28278542
Q7L014,13,P40327,-0.28579065
Q7L014,14,Q07844,-0.28835288
Q7L014,15,Q06106,-0.28911832
Q7L014,16,P31244,-0.29000932
Q7L014,17,P24784,-0.29294398
Q7L014,18,P38630,-0.29306948
Q7L014,19,Q99216,-0.2947914
Q7L014,20,P47047,-0.2961773
P62917,1,P0CX45,-0.27853093
P62917,2,P32835,-0.39426225
P62917,3,P32836,-0.39553118
P62917,4,P0C0W9,-0.39575648
P62917,5,P02994,-0.39640093
P62917,6,Q3E757,-0.3967052
P62917,7,P47052,-0.40231746
P62917,8,Q00711,-0.41030735
P62917,9,P16140,-0.41209507
P62917,10,P00830,-0.4144399
P62917,11,Q12522,-0.43416563
P62917,12,Q03195,-0.43467352
P62917,13,P05748,-0.43668613
P62917,14,P54780,-0.43708307
P62917,15,P09435,-0.44234994
P62917,16,P22202,-0.44550598
P62917,17,P10592,-0.44962722
P62917,18,P10591,-0.44978338
P62917,19,P15646,-0.45371753
P62917,20,P21954,-0.45706517
Q00526,1,P00546,-0.13752536
Q00526,2,P06780,-0.27909207
Q00526,3,P17157,-0.28881708
Q00526,4,P38116,-0.32856032
Q00526,5,P32939,-0.3344188
Q00526,6,P11076,-0.33535227
Q00526,7,Q03532,-0.33636254
Q00526,8,P19146,-0.33865288
Q00526,9,P33298,-0.34775725
Q00526,10,P23594,-0.34805268
Q00526,11,Q01939,-0.35268834
Q00526,12,P01123,-0.35747874
Q00526,13,P39517,-0.3599228
Q00526,14,P06245,-0.36249655
Q00526,15,P20604,-0.36986747
Q00526,16,P33297,-0.3707378
Q00526,17,P23595,-0.371081
Q00526,18,P25694,-0.3712943
Q00526,19,P16892,-0.37218338
Q00526,20,P41819,-0.37350678
P22557,1,P09950,-0.26677012
P22557,2,P25454,-0.27363336
P22557,3,Q00055,-0.2760464
P22557,4,P32895,-0.28698406
P22557,5,P41911,-0.29232964
P22557,6,P27697,-0.2975386
P22557,7,P32875,-0.30191872
P22557,8,P52893,-0.30228615
P22557,9,P07258,-0.3023477
P22557,10,P32191,-0.30474892
P22557,11,P07259,-0.30596408
P22557,12,P32795,-0.30631703
P22557,13,P38793,-0.3074722
P22557,14,P38238,-0.30809203
P22557,15,Q01574,-0.3131155
P22557,16,P38628,-0.31399107
P22557,17,P30656,-0.3149681
P22557,18,P38714,-0.3161744
P22557,19,Q07729,-0.31655505
P22557,20,P32327,-0.3173814
P37837,1,P15019,-0.14746352
P37837,2,P53228,-0.16782846
P37837,3,P38720,-0.22613154
P37837,4,P07283,-0.23133563
P37837,5,P53319,-0.2324776
P37837,6,P39954,-0.23302002
P37837,7,P21954,-0.24322532
P37837,8,P08417,-0.24769303
P37837,9,P00950,-0.25432315
P37837,10,P00560,-0.25532222
P37837,11,P12709,-0.2578697
P37837,12,P00924,-0.26100418
P37837,13,P32771,-0.2634799
P37837,14,P32377,-0.26533744
P37837,15,P34760,-0.2673243
P37837,16,P00925,-0.26738116
P37837,17,P08524,-0.27030456
P37837,18,P21801,-0.2725059
P37837,19,P07170,-0.27294075
P37837,20,P15108,-0.2742115
Q15542,1,Q04199,-0.27927616
Q15542,2,P38129,-0.28052786
Q15542,3,P31384,-0.29077846
Q15542,4,P53622,-0.29749778
Q15542,5,P24583,-0.30103138
Q15542,6,Q00684,-0.30203024
Q15542,7,P32863,-0.30936548
Q15542,8,Q08960,-0.31112632
Q15542,9,Q12417,-0.31571883
Q15542,10,Q06685,-0.31804594
Q15542,11,P41811,-0.3201221
Q15542,12,P22082,-0.32300824
Q15542,13,P08018,-0.32322645
Q15542,14,P53197,-0.32478297
Q15542,15,P39006,-0.3262046
Q15542,16,P39073,-0.3302427
Q15542,17,Q05471,-0.33031413
Q15542,18,P29056,-0.3305816
Q15542,19,P48562,-0.33058944
Q15542,20,P32657,-0.33144188
Q9UBJ2,1,P40527,-0.25612268
Q9UBJ2,2,P18759,-0.27069387
Q9UBJ2,3,P27697,-0.27169982
Q9UBJ2,4,P40558,-0.27591276
Q9UBJ2,5,P47047,-0.27680504
Q9UBJ2,6,P41819,-0.27720532
Q9UBJ2,7,Q05506,-0.28410777
Q9UBJ2,8,P53088,-0.28912586
Q9UBJ2,9,P38795,-0.29057145
Q9UBJ2,10,P07259,-0.29195687
Q9UBJ2,11,P39517,-0.29284617
Q9UBJ2,12,Q03195,-0.29385275
Q9UBJ2,13,P36421,-0.29654083
Q9UBJ2,14,P39925,-0.3025314
Q9UBJ2,15,P32327,-0.30282182
Q9UBJ2,16,P33298,-0.30577016
Q9UBJ2,17,Q07478,-0.30953243
Q9UBJ2,18,Q06218,-0.30998102
Q9UBJ2,19,P33299,-0.3101712
Q9UBJ2,20,Q08645,-0.31018046
Q9Y4C8,1,Q06106,-0.36486918
Q9Y4C8,2,P39730,-0.38134953
Q9Y4C8,3,P20448,-0.40334633
Q9Y4C8,4,P40327,-0.4050839
Q9Y4C8,5,P40991,-0.40893415
Q9Y4C8,6,P53742,-0.41143787
Q9Y4C8,7,P32892,-0.41915807
Q9Y4C8,8,Q00578,-0.42187715
Q9Y4C8,9,P38793,-0.42248118
Q9Y4C8,10,P32597,-0.422555
Q9Y4C8,11,P31244,-0.42531475
Q9Y4C8,12,P47047,-0.42734614
Q9Y4C8,13,P25454,-0.42735612
Q9Y4C8,14,P24784,-0.43041435
Q9Y4C8,15,P33299,-0.43058547
Q9Y4C8,16,P33298,-0.43204877
Q9Y4C8,17,P53313,-0.43410116
Q9Y4C8,18,Q07844,-0.4352895
Q9Y4C8,19,Q99216,-0.43758914
Q9Y4C8,20,Q04673,-0.44336882
Q16549,1,P39006,-0.3400877
Q16549,2,P13134,-0.35191545
Q16549,3,P12683,-0.35972244
Q16549,4,Q04585,-0.36343956
Q16549,5,P32190,-0.36472833
Q16549,6,Q04199,-0.3708077
Q16549,7,P32863,-0.37439352
Q16549,8,Q07825,-0.3749766
Q16549,9,Q02733,-0.37576857
Q16549,10,P30771,-0.37731755
Q16549,11,P38766,-0.38100916
Q16549,12,Q12362,-0.38207272
Q16549,13,Q08960,-0.38267604
Q16549,14,P18962,-0.38471395
Q16549,15,P53622,-0.38639838
Q16549,16,P13045,-0.38651055
Q16549,17,P04385,-0.38906407
Q16549,18,P10823,-0.39111498
Q16549,19,Q12675,-0.39136937
Q16549,20,Q04439,-0.39354685
P80404,1,P11154,-0.22769426
P80404,2,P32327,-0.22875714
P80404,3,P17649,-0.2415577
P80404,4,P52892,-0.2417972
P80404,5,P38795,-0.24650203
P80404,6,P32347,-0.25038266
P80404,7,P27697,-0.2519253
P80404,8,Q00055,-0.2524348
P80404,9,P41819,-0.25382486
P80404,10,Q05506,-0.25632873
P80404,11,P37292,-0.25638694
P80404,12,P30624,-0.2569102
P80404,13,P20133,-0.25893718
P80404,14,P46681,-0.2597052
P80404,15,P27796,-0.2599005
P80404,16,P38707,-0.26076305
P80404,17,P07275,-0.26159725
P80404,18,P49954,-0.26169327
P80404,19,P09201,-0.2631308
P80404,20,P00549,-0.26408616
P37287,1,P32363,-0.19469404
P37287,2,Q08645,-0.26378217
P37287,3,P47047,-0.27351564
P37287,4,P38714,-0.27501205
P37287,5,P40527,-0.2777932
P37287,6,P38238,-0.2803428
P37287,7,P07259,-0.28265533
P37287,8,Q04673,-0.2856354
P37287,9,P23337,-0.28777826
P37287,10,P31244,-0.28887194
P37287,11,P49018,-0.29364744
P37287,12,P32191,-0.29485315
P37287,13,P06839,-0.29510283
P37287,14,P53088,-0.29815504
P37287,15,P18759,-0.29822028
P37287,16,P38795,-0.30063903
P37287,17,Q05567,-0.3008101
P37287,18,P53893,-0.3017093
P37287,19,Q06567,-0.30187947
P37287,20,P32327,-0.30207217
P52732,1,P17119,-0.35611123
P52732,2,Q12267,-0.3564198
P52732,3,P24583,-0.35795304
P52732,4,P40328,-0.3672092
P52732,5,P38360,-0.37485832
P52732,6,P08964,-0.37596464
P52732,7,P18961,-0.37796474
P52732,8,P32333,-0.38374114
P52732,9,P12688,-0.38834754
P52732,10,P32863,-0.39434135
P52732,11,Q12469,-0.39459085
P52732,12,P53086,-0.39777356
P52732,13,P28742,-0.40160567
P52732,14,Q07844,-0.40247178
P52732,15,P08458,-0.40360385
P52732,16,P19524,-0.40613416
P52732,17,P40352,-0.40647045
P52732,18,Q05471,-0.4065715
P52732,19,P32597,-0.4082926
P52732,20,P25341,-0.40851563
Q13608,1,Q00772,-0.54359776
Q13608,2,Q04199,-0.5441077
Q13608,3,Q02733,-0.54534584
Q13608,4,Q04585,-0.5556162
Q13608,5,P39006,-0.5577171
Q13608,6,P32863,-0.5621788
Q13608,7,P30771,-0.56368405
Q13608,8,P12683,-0.56519973
Q13608,9,P25454,-0.565405
Q13608,10,P32190,-0.5654064
Q13608,11,P53622,-0.56554157
Q13608,12,P80235,-0.5707423
Q13608,13,P38360,-0.5723085
Q13608,14,P39986,-0.57276696
Q13608,15,P32485,-0.57310057
Q13608,16,Q12265,-0.57401764
Q13608,17,P32794,-0.57433534
Q13608,18,P10823,-0.5748031
Q13608,19,P38238,-0.5790211
Q13608,20,P16862,-0.5798828
P32929,1,P38067,-0.24256015
P32929,2,P07991,-0.24731673
P32929,3,P36007,-0.25191712
P32929,4,P08417,-0.25324422
P32929,5,P07244,-0.26227927
P32929,6,P25374,-0.265781
P32929,7,P31373,-0.27208444
P32929,8,P42222,-0.2739019
P32929,9,P0CX10,-0.2796872
P32929,10,P39954,-0.28674984
P32929,11,P00549,-0.2879741
P32929,12,P32771,-0.2894605
P32929,13,P46969,-0.28981942
P32929,14,P52489,-0.29002258
P32929,15,P41338,-0.29049516
P32929,16,P37291,-0.29444012
P32929,17,P32473,-0.29887563
P32929,18,P43619,-0.29990616
P32929,19,P04076,-0.30074516
P32929,20,P39987,-0.30198532
P56537,1,Q12522,-0.24552666
P56537,2,P02994,-0.3279953
P56537,3,P32835,-0.33936194
P56537,4,P32836,-0.34205523
P56537,5,Q03195,-0.34990036
P56537,6,P32598,-0.35682508
P56537,7,P47052,-0.37321347
P56537,8,Q00711,-0.38006303
P56537,9,P10081,-0.38318005
P56537,10,Q01939,-0.3853696
P56537,11,P16140,-0.39420858
P56537,12,P39729,-0.40556252
P56537,13,P25694,-0.4077321
P56537,14,P32324,-0.4094523
P56537,15,P41819,-0.40968382
P56537,16,P32561,-0.41241705
P56537,17,P60010,-0.41437358
P56537,18,P33297,-0.41666707
P56537,19,P41940,-0.41714197
P56537,20,P00830,-0.4182482
P08559,1,P32771,-0.23401971
P08559,2,P16387,-0.23546427
P08559,3,P00549,-0.2598632
P08559,4,P32473,-0.26381806
P08559,5,P21954,-0.26629832
P08559,6,P21801,-0.2663612
P08559,7,P32561,-0.26752838
P08559,8,P07991,-0.2675754
P08559,9,P25039,-0.2679979
P08559,10,P39954,-0.27351156
P08559,11,P25374,-0.27603596
P08559,12,P47052,-0.27929643
P08559,13,P08417,-0.28012872
P08559,14,P41940,-0.2806142
P08559,15,P40348,-0.28112543
P08559,16,P25453,-0.28129536
P08559,17,Q00711,-0.28407076
P08559,18,Q01939,-0.2846817
P08559,19,P52917,-0.28658015
P08559,20,Q12074,-0.28754276
P53582,1,P32561,-0.23099437
P53582,2,P21954,-0.24136792
P53582,3,P07283,-0.24575497
P53582,4,P47052,-0.24579258
P53582,5,Q00711,-0.2462375
P53582,6,P49090,-0.24789356
P53582,7,P52917,-0.25132295
P53582,8,P41939,-0.25200137
P53582,9,P04801,-0.25479376
P53582,10,P21524,-0.25479847
P53582,11,P36132,-0.25879708
P53582,12,P21801,-0.26181087
P53582,13,P38219,-0.26275152
P53582,14,Q01662,-0.2668987
P53582,15,P49089,-0.26695022
P53582,16,P25039,-0.26724547
P53582,17,Q03195,-0.267349
P53582,18,P32481,-0.2680364
P53582,19,P39954,-0.26872617
P53582,20,P54113,-0.26965925
Q96RQ3,1,P52489,-0.26596174
Q96RQ3,2,P51601,-0.26949635
Q96RQ3,3,P40558,-0.27540234
Q96RQ3,4,P32327,-0.27999407
Q96RQ3,5,Q00055,-0.2816421
Q96RQ3,6,P53070,-0.28350967
Q96RQ3,7,P07244,-0.28456363
Q96RQ3,8,P52920,-0.28635955
Q96RQ3,9,Q12480,-0.28802714
Q96RQ3,10,P39925,-0.28802925
Q96RQ3,11,P25454,-0.28835183
Q96RQ3,12,P41819,-0.28853548
Q96RQ3,13,P46681,-0.28855678
Q96RQ3,14,P27697,-0.2891053
Q96RQ3,15,P00549,-0.2907298
Q96RQ3,16,P11154,-0.2907639
Q96RQ3,17,P40416,-0.2908359
Q96RQ3,18,P25374,-0.2914064
Q96RQ3,19,Q05506,-0.2922962
Q96RQ3,20,P25453,-0.29399988
P62258,1,P29311,-0.1892594
P62258,2,P34730,-0.22087194
P62258,3,P19073,-0.36093196
P62258,4,P09435,-0.3699614
P62258,5,Q01939,-0.37335932
P62258,6,P10591,-0.37677974
P62258,7,P32835,-0.37815467
P62258,8,P32598,-0.37925005
P62258,9,P10592,-0.37938818
P62258,10,P32836,-0.38124892
P62258,11,P60010,-0.3854967
P62258,12,P22202,-0.3863766
P62258,13,Q03532,-0.41160688
P62258,14,P02994,-0.41234758
P62258,15,P25694,-0.41501412
P62258,16,P13393,-0.41788316
P62258,17,Q03195,-0.42277864
P62258,18,P52917,-0.42350674
P62258,19,P05759,-0.42704976
P62258,20,P41940,-0.43016085
Q8NI60,1,P27697,-0.22876291
Q8NI60,2,P09950,-0.25281695
Q8NI60,3,P39925,-0.26059029
Q8NI60,4,P32875,-0.26529777
Q8NI60,5,P25454,-0.26581848
Q8NI60,6,Q00055,-0.26651686
Q8NI60,7,P32795,-0.27052355
Q8NI60,8,P41911,-0.27764288
Q8NI60,9,P40341,-0.27907303
Q8NI60,10,P24279,-0.2858611
Q8NI60,11,P47047,-0.28662106
Q8NI60,12,P04050,-0.2878462
Q8NI60,13,P20448,-0.2896307
Q8NI60,14,P52893,-0.2910206
Q8NI60,15,P32895,-0.2934083
Q8NI60,16,Q00578,-0.29344958
Q8NI60,17,P33299,-0.29353315
Q8NI60,18,P07263,-0.2936797
Q8NI60,19,P32327,-0.29715896
Q8NI60,20,P50085,-0.2981126
O14617,1,P47047,-0.269063
O14617,2,P39730,-0.2742342
O14617,3,Q00578,-0.27849105
O14617,4,P40991,-0.29945216
O14617,5,P33298,-0.3033892
O14617,6,P33299,-0.30554715
O14617,7,P25454,-0.30873471
O14617,8,P20448,-0.30990633
O14617,9,Q99216,-0.3128538
O14617,10,P54861,-0.3159384
O14617,11,P13393,-0.32144243
O14617,12,P40327,-0.32170552
O14617,13,P53742,-0.32261187
O14617,14,P53914,-0.3232249
O14617,15,P32481,-0.3300281
O14617,16,P53549,-0.33119896
O14617,17,P39517,-0.332699
O14617,18,P33322,-0.33303317
O14617,19,P25694,-0.3352815
O14617,20,P21576,-0.33579746
Q9UJ83,1,P43619,-0.24248536
Q9UJ83,2,P52489,-0.25442922
Q9UJ83,3,P00549,-0.2561841
Q9UJ83,4,P32327,-0.2628043
Q9UJ83,5,Q05506,-0.2634102
Q9UJ83,6,P49954,-0.26509506
Q9UJ83,7,P11154,-0.26696345
Q9UJ83,8,P27796,-0.27022204
Q9UJ83,9,P14742,-0.2739696
Q9UJ83,10,P40558,-0.27861235
Q9UJ83,11,P20133,-0.28260732
Q9UJ83,12,P41819,-0.28387633
Q9UJ83,13,P40413,-0.28978133
Q9UJ83,14,P50094,-0.28987372
Q9UJ83,15,P36132,-0.29085717
Q9UJ83,16,P32347,-0.29373395
Q9UJ83,17,P33298,-0.29468355
Q9UJ83,18,P47771,-0.29560623
Q9UJ83,19,P46681,-0.29588836
Q9UJ83,20,P38707,-0.2962381
P31948,1,P15705,-0.1844826
P31948,2,P52917,-0.2745988
P31948,3,P26793,-0.28272942
P31948,4,P20447,-0.29952985
P31948,5,Q02821,-0.30265504
P31948,6,P39730,-0.30456492
P31948,7,P39925,-0.30755338
P31948,8,P33297,-0.3087555
P31948,9,P53549,-0.3090383
P31948,10,P53691,-0.31034943
P31948,11,P40348,-0.31084532
P31948,12,P39987,-0.31137973
P31948,13,Q05498,-0.31481284
P31948,14,P0CS90,-0.31688848
P31948,15,P04147,-0.31710216
P31948,16,P15108,-0.32235065
P31948,17,P53742,-0.32253242
P31948,18,P02829,-0.32339892
P31948,19,P53228,-0.32547918
P31948,20,P41819,-0.32593364
P21912,1,P21801,-0.17720388
P21912,2,P13393,-0.29699993
P21912,3,P39954,-0.29728356
P21912,4,P32473,-0.29758814
P21912,5,P25374,-0.30152923
P21912,6,P00830,-0.3047513
P21912,7,P21954,-0.30701044
P21912,8,P32771,-0.30893454
P21912,9,P25694,-0.30970576
P21912,10,P52917,-0.31076127
P21912,11,Q01939,-0.31517246
P21912,12,Q03195,-0.3226117
P21912,13,P32561,-0.32376128
P21912,14,P08417,-0.32889327
P21912,15,P33322,-0.3291053
P21912,16,P47052,-0.32958466
P21912,17,Q00711,-0.33000752
P21912,18,P07251,-0.3308791
P21912,19,P02992,-0.33153334
P21912,20,P51601,-0.33509973
Q96C11,1,P38795,-0.2691275
Q96C11,2,Q05506,-0.27544525
Q96C11,3,P32327,-0.27868515
Q96C11,4,P41819,-0.28521737
Q96C11,5,P11154,-0.28771412
Q96C11,6,P52489,-0.28943637
Q96C11,7,P43619,-0.290735
Q96C11,8,Q03195,-0.2933232
Q96C11,9,P20133,-0.29578274
Q96C11,10,P40558,-0.2961215
Q96C11,11,P36132,-0.29969767
Q96C11,12,P49954,-0.30266327
Q96C11,13,P50094,-0.30465627
Q96C11,14,P38697,-0.30638292
Q96C11,15,P07259,-0.30762032
Q96C11,16,P53088,-0.30785644
Q96C11,17,P50095,-0.3085698
Q96C11,18,P00549,-0.31109
Q96C11,19,P49090,-0.3148154
Q96C11,20,P04801,-0.31862172
O75312,1,P53303,-0.22733796
O75312,2,P32861,-0.27232727
O75312,3,P38088,-0.27345988
O75312,4,P53088,-0.27706376
O75312,5,P38793,-0.28307548
O75312,6,P38174,-0.28376007
O75312,7,Q12109,-0.28760204
O75312,8,P47047,-0.2888594
O75312,9,P53742,-0.29014787
O75312,10,P38708,-0.29083765
O75312,11,P22515,-0.29152253
O75312,12,P25627,-0.2923346
O75312,13,Q08162,-0.29428083
O75312,14,P40487,-0.30055425
O75312,15,P04050,-0.30196145
O75312,16,Q00578,-0.30233493
O75312,17,Q03330,-0.30433238
O75312,18,P32327,-0.30465516
O75312,19,P38238,-0.30494297
O75312,20,P25586,-0.30503374
Q96FC9,1,P25454,-0.44801617
Q96FC9,2,Q00578,-0.47574344
Q96FC9,3,Q00772,-0.4796049
Q96FC9,4,P38793,-0.48275447
Q96FC9,5,P53091,-0.48856482
Q96FC9,6,Q04673,-0.48862436
Q96FC9,7,P24279,-0.49027714
